City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
300,Cayenne,GF,2020-08-25  20:50:19,4.93,-52.33,87.8,62,3,8.05
301,Tiznit,MA,2020-08-25  20:50:19,29.58,-9.5,95.77,17,53,2.37
302,Whitehorse,CA,2020-08-25  20:48:59,60.72,-135.05,55.4,66,90,10.29
303,Hamilton,US,2020-08-25  20:46:02,39.18,-84.53,93.0,55,75,8.05
304,Matara,LK,2020-08-25  20:50:19,5.95,80.54,78.37,87,100,5.3
305,Kushmurun,KZ,2020-08-25  20:50:19,52.45,64.63,63.21,64,44,8.95
306,Zary,PL,2020-08-25  20:50:20,51.64,15.14,66.0,63,87,5.01
307,Chernyshevskiy,RU,2020-08-25  20:50:20,63.01,112.47,38.82,84,13,2.84
308,Wilmington,US,2020-08-25  20:48:37,34.23,-77.94,87.8,62,1,9.17
309,Mindelo,CV,2020-08-25  20:50:20,16.89,-24.98,84.2,66,40,3.36
310,Riviere-Au-Renard,CA,2020-08-25  20:50:20,49.0,-64.4,69.8,83,90,5.82
311,Tongling,CN,2020-08-25  20:50:21,30.95,117.78,75.4,91,45,4.09
312,Paranhos,BR,2020-08-25  20:50:21,-23.89,-55.43,70.92,69,0,9.51
313,Severo-Kurilsk,RU,2020-08-25  20:50:21,50.68,156.12,53.42,92,90,14.41
314,Riverton,US,2020-08-25  20:49:37,40.52,-111.94,95.0,35,40,11.41
315,Mae Hong Son,TH,2020-08-25  20:48:23,19.3,97.97,73.94,88,100,0.16
316,Coruripe,BR,2020-08-25  20:50:21,-10.13,-36.18,73.24,83,78,12.37
317,Kankakee,US,2020-08-25  20:50:21,41.15,-87.87,91.0,46,1,4.7
318,Dong Xoai,VN,2020-08-25  20:50:22,11.53,106.92,75.33,93,0,2.3
319,Egvekinot,RU,2020-08-25  20:50:22,66.32,-179.17,49.1,74,100,5.26
320,Sesimbra,PT,2020-08-25  20:50:22,38.44,-9.1,73.4,73,0,9.17
321,Smithers,CA,2020-08-25  20:45:58,54.78,-127.17,59.0,67,75,4.74
322,Rocha,UY,2020-08-25  20:50:22,-34.48,-54.33,62.13,80,100,10.8
323,Caraballeda,VE,2020-08-25  20:50:22,10.61,-66.85,75.0,76,94,9.13
324,Camrose,CA,2020-08-25  20:46:45,53.02,-112.84,68.0,47,1,3.0
325,Umm Lajj,SA,2020-08-25  20:50:22,25.02,37.27,84.96,54,0,6.26
326,Sao Filipe,CV,2020-08-25  20:50:23,14.9,-24.5,79.79,84,22,5.82
327,Broome,US,2020-08-25  20:50:23,42.25,-75.83,79.0,64,20,16.11
328,Conceicao Do Araguaia,BR,2020-08-25  20:50:23,-8.26,-49.26,88.47,40,49,2.82
329,Casablanca,MA,2020-08-25  20:49:58,33.59,-7.62,77.0,78,24,10.29
330,Caravelas,BR,2020-08-25  20:50:23,-17.71,-39.25,69.85,67,0,14.23
331,Canoinhas,BR,2020-08-25  20:50:23,-26.18,-50.39,59.43,77,0,2.95
332,Gornopravdinsk,RU,2020-08-25  20:50:23,60.05,69.9,52.16,82,100,4.38
333,Mongo,TD,2020-08-25  20:50:24,12.18,18.69,70.97,94,100,1.54
334,Ilulissat,GL,2020-08-25  20:50:24,69.22,-51.1,42.8,75,40,3.36
335,Pisco,PE,2020-08-25  20:50:24,-13.7,-76.22,66.2,72,23,11.41
336,Waipawa,NZ,2020-08-25  20:50:24,-41.41,175.52,48.2,61,96,19.46
337,Pryazha,RU,2020-08-25  20:50:24,61.69,33.62,51.8,100,92,4.61
338,Viedma,AR,2020-08-25  20:50:24,-40.81,-63.0,48.0,95,97,3.0
339,Lorengau,PG,2020-08-25  20:50:24,-2.02,147.27,82.35,77,94,13.38
340,Dafeng,CN,2020-08-25  20:50:25,23.45,108.59,79.18,83,13,2.13
341,Kushiro,JP,2020-08-25  20:50:25,42.98,144.37,66.33,92,89,5.55
342,Macau,MO,2020-08-25  20:50:25,22.2,113.55,86.0,89,20,5.82
343,Tall Kayf,TR,2020-08-25  20:50:25,37.08,41.07,78.84,18,0,4.14
344,Hervey Bay,AU,2020-08-25  20:50:25,-25.3,152.85,53.01,57,0,6.93
345,Richards Bay,ZA,2020-08-25  20:50:26,-28.78,32.04,72.48,63,0,15.48
346,Kununurra,AU,2020-08-25  20:46:10,-15.77,128.73,62.6,32,15,4.81
347,Hovd,MN,2020-08-25  20:50:26,48.01,91.64,60.03,45,0,19.17
348,Noumea,NC,2020-08-25  20:50:26,-22.28,166.46,68.0,82,61,2.24
349,Thunder Bay,CA,2020-08-25  20:50:05,48.4,-89.32,68.0,72,75,11.41
350,Upernavik,GL,2020-08-25  20:50:27,72.79,-56.15,42.1,89,100,3.83
351,Dingle,PH,2020-08-25  20:50:27,11.0,122.67,75.24,87,99,3.44
352,Bandarbeyla,SO,2020-08-25  20:50:27,9.49,50.81,76.35,84,35,30.74
353,Sosnovo-Ozerskoye,RU,2020-08-25  20:50:27,52.52,111.54,45.12,93,78,5.59
354,Tazmalt,DZ,2020-08-25  20:50:27,36.39,4.4,73.4,73,0,4.7
355,Mandalgovi,MN,2020-08-25  20:50:28,45.76,106.27,60.93,47,32,9.91
356,Tanete,ID,2020-08-25  20:50:28,-3.94,119.78,73.13,87,11,8.43
357,Voi,KE,2020-08-25  20:50:28,-3.39,38.56,67.66,82,13,7.2
358,Acarau,BR,2020-08-25  20:49:21,-2.89,-40.12,77.58,75,0,13.0
359,Santa Flavia,IT,2020-08-25  20:50:28,38.09,13.54,80.01,74,6,3.69
360,Babu,CN,2020-08-25  20:50:28,24.42,111.52,77.31,90,100,2.35
361,Chapais,CA,2020-08-25  20:50:28,49.78,-74.85,57.2,71,75,12.75
362,Tateyama,JP,2020-08-25  20:50:29,34.98,139.87,77.0,92,0,3.0
363,Anau,PF,2020-08-25  20:50:29,-16.52,-151.73,76.08,82,33,19.93
364,Kavieng,PG,2020-08-25  20:50:29,-2.57,150.8,81.73,78,1,11.3
365,Visby,SE,2020-08-25  20:50:29,57.64,18.3,64.0,62,2,6.93
366,La Ronge,CA,2020-08-25  20:50:29,55.1,-105.28,51.8,93,90,12.75
367,Chardara,KZ,2020-08-25  20:50:29,41.25,67.97,72.05,53,91,5.48
368,Pevek,RU,2020-08-25  20:50:30,69.7,170.31,38.08,98,100,2.59
369,Calvinia,ZA,2020-08-25  20:50:30,-31.47,19.78,45.25,89,3,4.5
370,Kiunga,PG,2020-08-25  20:50:30,-6.12,141.29,71.67,98,98,2.01
371,Yantal,RU,2020-08-25  20:50:30,56.85,105.25,51.17,81,1,1.92
372,Uruzgan,AF,2020-08-25  20:50:30,32.83,66.0,72.91,35,0,3.31
373,Merauke,ID,2020-08-25  20:49:46,-8.47,140.33,76.86,83,100,15.3
374,Honningsvag,NO,2020-08-25  20:50:31,70.98,25.97,48.2,76,40,4.7
375,West Bay,KY,2020-08-25  20:50:31,19.37,-81.42,89.6,70,20,14.99
376,Balkanabat,TM,2020-08-25  20:50:31,39.51,54.37,70.45,38,0,5.06
377,Dubrovka,RU,2020-08-25  20:50:31,53.69,33.51,61.7,95,100,12.71
378,Krasnogvardeyskiy,RU,2020-08-25  20:50:31,57.38,62.32,56.66,95,5,8.61
379,Lovozero,RU,2020-08-25  20:50:31,68.0,35.01,45.64,67,0,5.17
380,Biak,ID,2020-08-25  20:50:31,-0.91,122.88,75.45,82,80,8.14
381,Erdaojiang,CN,2020-08-25  20:50:32,41.78,126.03,65.53,89,100,2.39
382,Nouadhibou,MR,2020-08-25  20:50:32,20.93,-17.03,70.92,93,70,12.82
383,Trairi,BR,2020-08-25  20:46:41,-3.28,-39.27,76.75,74,0,8.59
384,Namibe,AO,2020-08-25  20:50:32,-15.2,12.15,65.41,84,84,4.65
385,Ouallam,NE,2020-08-25  20:50:32,14.32,2.09,84.94,61,70,12.41
386,Ilhabela,BR,2020-08-25  20:50:32,-23.78,-45.36,64.47,67,25,5.84
387,Abu Samrah,SY,2020-08-25  20:50:33,35.3,37.18,73.53,54,0,8.1
388,Campbell River,CA,2020-08-25  20:50:33,50.02,-125.24,70.0,52,20,9.17
389,Maragogi,BR,2020-08-25  20:50:33,-9.01,-35.22,74.16,78,54,8.52
390,Odesskoye,RU,2020-08-25  20:50:33,54.21,72.97,56.75,87,95,9.86
391,Zhanaozen,KZ,2020-08-25  20:47:32,43.3,52.8,68.36,51,0,6.87
392,Morbegno,IT,2020-08-25  20:50:33,46.14,9.57,72.0,67,0,2.82
393,Dubai,AE,2020-08-25  20:50:05,25.26,55.3,93.2,63,82,4.7
394,Bandraboua,YT,2020-08-25  20:50:34,-12.7,45.12,73.4,83,0,2.24
395,Ushtobe,KZ,2020-08-25  20:50:34,45.25,77.98,62.2,57,0,11.77
396,Bonthe,SL,2020-08-25  20:50:34,7.53,-12.51,76.93,85,100,10.89
397,Sainte-Maxime,FR,2020-08-25  20:50:34,43.3,6.63,73.4,43,2,4.7
398,Dutlwe,BW,2020-08-25  20:50:35,-23.98,23.9,63.25,29,0,6.78
399,Nome,US,2020-08-25  20:50:35,64.5,-165.41,54.0,81,90,5.1
400,Capul,PH,2020-08-25  20:50:35,12.42,124.18,83.08,79,97,11.65
401,Whithorn,JM,2020-08-25  20:50:35,18.26,-78.04,87.8,62,40,8.05
402,Bathsheba,BB,2020-08-25  20:50:36,13.22,-59.52,86.0,74,40,11.41
403,Kayerkan,RU,2020-08-25  20:50:36,69.35,87.76,51.8,93,79,6.71
404,Port Hardy,CA,2020-08-25  20:45:58,50.7,-127.42,62.6,67,75,10.29
405,Kasempa,ZM,2020-08-25  20:50:36,-13.46,25.83,63.86,42,30,2.73
406,Colac,AU,2020-08-25  20:50:36,-38.33,143.58,41.0,99,34,3.94
407,Mount Isa,AU,2020-08-25  20:50:36,-20.73,139.5,51.8,32,0,17.09
408,Itoman,JP,2020-08-25  20:50:37,26.12,127.67,82.0,94,75,11.41
409,Almoradi,ES,2020-08-25  20:50:37,38.11,-0.79,81.0,87,0,1.25
410,Urengoy,RU,2020-08-25  20:50:37,65.97,78.37,49.89,91,0,2.66
411,Comodoro Rivadavia,AR,2020-08-25  20:50:37,-45.87,-67.5,44.6,75,40,10.29
412,Shimanovsk,RU,2020-08-25  20:50:37,52.0,127.7,55.67,97,94,5.68
413,Timberlake,US,2020-08-25  20:50:37,37.32,-79.26,90.0,49,1,8.05
414,Djambala,CG,2020-08-25  20:50:37,-2.54,14.75,73.31,77,0,3.11
415,Havelock,US,2020-08-25  20:50:38,34.88,-76.9,88.0,69,72,8.99
416,Fernie,CA,2020-08-25  20:47:01,49.5,-115.07,80.6,31,75,14.99
417,Karaton,ID,2020-08-25  20:50:38,-6.34,106.1,80.01,74,20,4.7
418,Dudinka,RU,2020-08-25  20:47:53,69.41,86.18,51.8,93,51,6.71
419,Okhotsk,RU,2020-08-25  20:50:38,59.38,143.3,51.06,88,100,16.44
420,Lata,PT,2020-08-25  20:50:38,40.16,-8.33,69.01,94,40,10.29
421,Gresham,US,2020-08-25  20:50:38,45.5,-122.43,75.99,49,1,5.53
422,Shonguy,RU,2020-08-25  20:50:39,68.75,33.15,41.0,93,0,4.47
423,Yerbogachen,RU,2020-08-25  20:50:39,61.28,108.01,43.59,76,0,6.98
424,Port-Gentil,GA,2020-08-25  20:50:39,-0.72,8.78,75.2,94,75,8.75
425,Hanover,DE,2020-08-25  20:48:41,52.37,9.73,66.0,72,99,10.29
426,Tautira,PF,2020-08-25  20:50:40,-17.73,-149.15,80.6,65,75,2.24
427,Novaya Bryan,RU,2020-08-25  20:50:40,51.72,108.27,46.4,93,43,2.24
428,Villazon,BO,2020-08-25  20:50:40,-22.09,-65.59,62.46,27,41,24.45
429,Vigrestad,NO,2020-08-25  20:50:40,58.57,5.7,54.0,87,100,18.16
430,Palasa,IN,2020-08-25  20:50:40,18.77,84.42,79.18,85,100,5.32
431,Seoul,KR,2020-08-25  20:46:46,37.57,126.98,78.8,100,61,4.7
432,Borogontsy,RU,2020-08-25  20:50:40,62.67,131.17,39.33,88,0,3.22
433,Srandakan,ID,2020-08-25  20:50:41,-7.94,110.25,74.86,83,70,9.73
434,Tymovskoye,RU,2020-08-25  20:50:41,50.85,142.66,62.78,95,89,3.44
435,Kargasok,RU,2020-08-25  20:50:41,59.06,80.86,44.58,97,1,3.78
436,Sungaipenuh,ID,2020-08-25  20:50:41,-2.08,101.38,66.72,76,98,3.09
437,Asau,RO,2020-08-25  20:50:41,46.43,26.4,60.01,99,99,2.01
438,Micheweni,TZ,2020-08-25  20:50:41,-4.97,39.83,75.78,83,31,10.8
439,Naze,JP,2020-08-25  20:47:47,28.37,129.48,84.2,83,75,12.75
440,Kapoeta,SS,2020-08-25  20:50:42,4.77,33.59,74.39,82,43,4.79
441,Yarada,IN,2020-08-25  20:50:42,17.65,83.27,78.8,94,90,2.24
442,Hasaki,JP,2020-08-25  20:50:42,35.73,140.83,75.2,94,20,4.7
443,Pemangkat,ID,2020-08-25  20:50:42,1.17,108.97,78.08,84,98,4.9
444,Abu Road,IN,2020-08-25  20:50:42,24.48,72.78,76.35,90,98,10.22
445,Humberto De Campos,BR,2020-08-25  20:50:43,-2.6,-43.46,78.62,78,37,5.48
446,Kalmunai,LK,2020-08-25  20:50:43,7.42,81.82,78.76,83,100,8.68
447,Amahai,ID,2020-08-25  20:50:43,-3.33,128.92,79.0,94,69,9.28
448,Dingli,MT,2020-08-25  20:50:43,35.86,14.38,78.01,83,1,1.12
449,Ulaangom,MN,2020-08-25  20:50:43,49.98,92.07,53.74,75,67,3.78
450,Ahipara,NZ,2020-08-25  20:50:44,-35.17,173.17,52.81,77,40,12.95
451,Kupang,ID,2020-08-25  20:50:44,-10.17,123.58,71.69,77,5,9.66
452,Manbij,SY,2020-08-25  20:50:44,36.53,37.95,71.6,43,0,4.7
453,Wajid,SO,2020-08-25  20:50:44,3.81,43.25,77.04,68,100,19.71
454,Nanakuli,US,2020-08-25  20:50:44,21.39,-158.15,87.8,48,20,8.05
455,Margate,GB,2020-08-25  20:50:44,51.38,1.39,64.0,79,38,7.0
456,Katherine,AU,2020-08-25  20:50:45,-14.47,132.27,59.0,41,27,6.93
457,Payo,ID,2020-08-25  20:50:45,-3.75,103.64,71.53,78,98,2.86
458,Victoria,HK,2020-08-25  20:50:45,22.29,114.16,86.0,84,92,11.01
459,Vysha,RU,2020-08-25  20:50:45,53.85,42.38,62.4,92,88,5.19
460,Ambon,ID,2020-08-25  20:50:45,-3.7,128.18,78.01,15,43,19.19
461,Feldkirchen An Der Donau,AT,2020-08-25  20:50:45,48.35,14.05,64.4,72,23,2.24
462,Sorland,NO,2020-08-25  20:50:46,67.67,12.69,48.2,81,40,9.17
463,Chino Valley,US,2020-08-25  20:50:46,34.76,-112.45,96.01,23,20,11.41
464,Tiksi,RU,2020-08-25  20:50:46,71.69,128.87,37.71,87,2,9.08
465,Carapegua,PY,2020-08-25  20:50:46,-25.8,-57.23,89.6,33,0,18.34
466,Ornskoldsvik,SE,2020-08-25  20:50:46,63.29,18.72,50.0,66,55,3.36
467,Moron,AR,2020-08-25  20:49:17,-34.65,-58.62,66.0,85,98,4.0
468,Palana,RU,2020-08-25  20:50:46,59.12,159.97,43.52,78,59,5.41
469,Leshukonskoye,RU,2020-08-25  20:50:47,64.9,45.76,47.52,89,29,5.66
470,Geraldton,AU,2020-08-25  20:50:47,-28.77,114.6,44.6,93,0,4.7
471,Hauge,NO,2020-08-25  20:50:47,58.34,6.28,55.0,77,100,19.57
472,Naryan-Mar,RU,2020-08-25  20:50:47,67.67,53.09,51.98,92,19,0.92
473,Okhtyrka,UA,2020-08-25  20:50:47,50.31,34.9,66.78,41,32,9.01
474,Rize,TR,2020-08-25  20:50:47,40.9,40.89,53.22,49,0,4.88
475,Breves,BR,2020-08-25  20:50:48,-1.68,-50.48,82.85,68,55,0.78
476,Stornoway,GB,2020-08-25  20:50:48,58.21,-6.39,55.99,82,100,23.04
477,Tandalti,SD,2020-08-25  20:50:48,13.02,31.87,83.14,65,62,7.23
478,Shadrinsk,RU,2020-08-25  20:50:48,56.09,63.63,58.98,93,22,13.24
479,Port Macquarie,AU,2020-08-25  20:47:22,-31.43,152.92,42.8,81,24,8.05
480,Hami,CN,2020-08-25  20:50:48,42.8,93.45,82.26,20,0,1.97
481,Jalu,LY,2020-08-25  20:50:49,29.03,21.55,80.78,47,0,12.48
482,Ajdabiya,LY,2020-08-25  20:50:49,30.76,20.23,75.56,76,0,9.51
483,Inhambane,MZ,2020-08-25  20:50:49,-23.86,35.38,71.55,82,0,14.47
484,Ilebo,CD,2020-08-25  20:50:49,-4.32,20.58,79.54,63,48,0.94
485,Korla,CN,2020-08-25  20:47:48,41.76,86.15,84.99,57,0,1.01
486,Puerto Leguizamo,CO,2020-08-25  20:50:49,-0.19,-74.78,87.89,48,71,2.28
487,Atar,MR,2020-08-25  20:50:49,20.52,-13.05,94.48,33,100,16.69
488,Gladstone,AU,2020-08-25  20:50:50,-23.85,151.25,50.0,61,0,5.82
489,Yangambi,CD,2020-08-25  20:50:50,0.81,24.43,73.24,81,24,2.24
490,Manzhouli,CN,2020-08-25  20:50:50,49.6,117.43,50.45,85,70,1.86
491,Uvalde,US,2020-08-25  20:50:50,29.37,-99.77,98.01,30,40,5.82
492,Wieliczka,PL,2020-08-25  20:50:50,49.99,20.06,61.0,82,29,4.7
493,Oranjestad,AW,2020-08-25  20:50:51,12.52,-70.03,89.6,62,20,23.04
494,Vila Velha,BR,2020-08-25  20:50:51,-20.33,-40.29,73.99,56,2,18.34
495,Muzhi,RU,2020-08-25  20:50:51,65.37,64.67,54.41,80,99,4.21
496,Marawi,PH,2020-08-25  20:50:51,8.0,124.29,75.0,89,99,5.01
497,Buraydah,SA,2020-08-25  20:48:00,26.33,43.98,96.8,26,0,11.41
498,Sidi Ali,DZ,2020-08-25  20:50:51,36.1,0.42,74.62,63,0,3.02
499,Toktogul,KG,2020-08-25  20:50:51,41.87,72.94,69.46,47,0,0.27
500,Rio Grande,BR,2020-08-25  20:50:52,-32.03,-52.1,66.2,72,90,13.87
501,Nouakchott,MR,2020-08-25  20:50:52,18.09,-15.98,79.65,83,72,12.86
502,Evensk,RU,2020-08-25  20:50:52,61.95,159.23,46.87,55,0,4.5
503,Bol,TD,2020-08-25  20:50:52,13.46,14.71,77.18,77,100,6.73
504,Soe,ID,2020-08-25  20:50:52,-9.86,124.28,58.41,92,10,4.81
505,Mwinilunga,ZM,2020-08-25  20:50:52,-11.74,24.43,61.18,38,1,1.54
506,Churapcha,RU,2020-08-25  20:50:53,62.0,132.43,37.62,90,0,4.18
507,Sol-Iletsk,RU,2020-08-25  20:50:53,51.16,54.99,67.19,48,0,6.06
508,Teruel,ES,2020-08-25  20:50:53,40.67,-0.67,75.2,69,0,9.17
509,Muros,ES,2020-08-25  20:50:53,42.78,-9.06,69.01,93,47,1.01
510,Amapa,BR,2020-08-25  20:47:32,1.0,-52.0,84.16,58,89,3.24
511,Skjervoy,NO,2020-08-25  20:50:53,70.03,20.97,48.2,76,75,6.93
512,Devils Lake,US,2020-08-25  20:50:53,48.11,-98.87,82.4,61,1,10.29
513,Port-Cartier,CA,2020-08-25  20:49:00,50.03,-66.87,59.0,100,75,10.29
514,Dalkola,IN,2020-08-25  20:50:54,25.85,87.85,83.57,78,100,7.63
515,Terrace,CA,2020-08-25  20:50:54,54.52,-128.6,59.0,72,90,12.75
516,Ayan,RU,2020-08-25  20:50:54,56.45,138.17,53.38,89,100,17.74
517,Ziarat,PK,2020-08-25  20:49:06,30.38,67.73,64.87,80,99,3.74
518,Athabasca,CA,2020-08-25  20:50:54,54.72,-113.29,69.4,50,0,12.62
519,Stony Plain,CA,2020-08-25  20:50:48,53.53,-114.0,69.01,48,20,6.93
520,Cherdyn,RU,2020-08-25  20:50:54,60.4,56.48,53.4,98,4,5.41
521,Lavrentiya,RU,2020-08-25  20:50:55,65.58,-171.0,47.59,88,91,4.88
522,Salacgriva,LV,2020-08-25  20:50:55,57.75,24.36,51.01,95,8,8.08
523,Silver City,US,2020-08-25  20:50:55,32.77,-108.28,87.8,20,1,12.75
524,Kuryk,KZ,2020-08-25  20:50:55,43.2,51.65,70.92,56,0,4.38
525,Sao Joao Da Barra,BR,2020-08-25  20:50:55,-21.64,-41.05,71.6,53,0,23.04
526,Santa Cruz,BO,2020-08-25  20:50:55,-17.8,-63.17,86.0,54,40,23.04
527,Acajutla,SV,2020-08-25  20:50:56,13.59,-89.83,89.6,59,40,3.36
528,Peniche,PT,2020-08-25  20:50:56,39.36,-9.38,71.01,90,2,8.01
529,Muhos,FI,2020-08-25  20:50:56,64.81,25.99,48.2,93,0,8.05
530,Khorixas,NA,2020-08-25  20:50:56,-20.37,14.97,50.34,90,0,2.15
531,Partizanskoye,RU,2020-08-25  20:50:56,55.5,94.39,50.72,85,100,5.39
532,San Julian,MX,2020-08-25  20:50:56,21.02,-102.17,72.72,61,50,13.67
533,Husavik,IS,2020-08-25  20:50:56,66.04,-17.34,50.0,76,20,5.82
534,Flinders,AU,2020-08-25  20:50:57,-34.58,150.86,45.0,83,0,1.01
535,Kungurtug,RU,2020-08-25  20:50:57,50.6,97.52,48.2,83,86,3.27
536,Riyadh,SA,2020-08-25  20:47:56,24.69,46.72,93.2,23,24,4.7
537,San Felipe,VE,2020-08-25  20:50:57,10.34,-68.74,81.63,81,57,2.44
538,Rosetta,EG,2020-08-25  20:50:57,31.4,30.42,80.6,69,0,4.7
539,Vostok,RU,2020-08-25  20:50:57,46.49,135.88,61.63,100,75,2.28
540,Zambezi,ZM,2020-08-25  20:50:57,-13.54,23.1,65.25,27,14,3.49
541,Angarsk,RU,2020-08-25  20:50:58,52.54,103.89,50.0,100,95,6.71
542,Taft,IR,2020-08-25  20:50:58,31.75,54.21,78.8,29,0,11.41
543,Henties Bay,NA,2020-08-25  20:50:58,-22.12,14.28,55.99,80,3,1.99
544,Maceio,BR,2020-08-25  20:46:59,-9.67,-35.74,71.6,94,75,6.93
545,Tahe,CN,2020-08-25  20:50:58,52.33,124.73,52.02,94,93,2.86
546,Soto La Marina,MX,2020-08-25  20:46:04,23.77,-98.22,80.01,89,98,5.01
547,Chara,RU,2020-08-25  20:50:59,56.91,118.26,42.8,76,38,1.68
548,Katangli,RU,2020-08-25  20:50:59,51.71,143.23,61.39,94,92,13.49
549,Naliya,IN,2020-08-25  20:50:59,23.27,68.83,81.18,83,1,17.92
550,Kazachinskoye,RU,2020-08-25  20:50:59,57.7,93.28,51.31,94,100,3.24
551,Alexandria,EG,2020-08-25  20:50:04,31.22,29.96,80.6,69,0,4.7
552,Ishim,RU,2020-08-25  20:50:59,56.11,69.49,57.76,97,100,8.28
553,Fallon,US,2020-08-25  20:50:59,39.47,-118.78,90.0,29,40,8.05
